pid	trial_id	Subject	Session	Trial	Time	Trial_Start	Trial_End	Dots_Shown	Dots_Counted	Score	Dot_Width	Dot_Height	dl_x	dl_y
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	56	938
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	1109	700
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	1380	674
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	1260	218
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	1229	128
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	804	690
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	1513	430
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	1139	620
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	1207	60
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	994	768
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	363	561
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	976	872
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	710	618
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	1329	819
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	1130	309
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	908	480
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	1428	719
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	1035	984
0	1	shirlene	1	0	2.5	1522780792.188043	1522780794.6936	144	100	0.6944444444444444	12	12	1293	737
