pid	trial_id	TimeStamp	GazePointXLeft	GazePointYLeft	ValidityLeft	GazePointXRight	GazePointYRight	ValidityRight	GazePointX	GazePoint
0	20	383.0	898.1616	534.5248	0	889.6669	549.6013	0	893.9143	542.063
0	20	399.7	849.8250	562.7057	0	866.4050	567.7303	0	858.1150	565.218
0	20	416.3	776.3084	628.8711	0	810.7996	644.1597	0	793.5540	636.515
0	20	433.0	722.4831	737.5939	0	735.2390	720.3512	0	728.8610	728.972
0	20	449.7	713.4078	762.7007	0	730.5102	741.3119	0	721.9590	752.006
0	20	466.3	706.1515	746.4361	0	731.5121	746.2145	0	718.8318	746.325
0	20	482.9	702.4838	739.8405	0	721.4704	739.8657	0	711.9771	739.853
0	20	499.6	708.0941	749.6044	0	729.8101	736.0818	0	718.9521	742.843
0	20	516.3	700.4843	728.9278	0	718.5568	736.9674	0	709.5205	732.947
0	20	532.9	699.9783	736.8952	0	719.5180	735.5251	0	709.7481	736.210
0	20	549.5	698.5261	750.0285	0	726.2362	736.5659	0	712.3811	743.297
0	20	566.3	705.7447	757.9520	0	720.8740	738.0794	0	713.3094	748.015
0	20	582.9	737.3928	745.2913	0	754.0077	752.4692	0	745.7002	748.880
0	20	599.5	968.9057	756.6279	0	1018.8974	738.2614	0	993.9016	747.444
0	20	616.1	1186.2968	735.6218	0	1221.7384	710.4363	0	1204.0176	723.029
0	20	632.9	1212.6058	741.4142	0	1242.5222	739.9182	0	1227.5640	740.666
0	20	649.5	1228.5167	726.1489	0	1253.0489	722.9130	0	1240.7828	724.530
0	20	666.1	1228.6494	725.4468	0	1243.7977	742.1300	0	1236.2236	733.788
0	20	682.7	1224.4078	713.7118	0	1242.3747	731.1962	0	1233.3912	722.454
0	20	699.5	1228.2304	738.0908	0	1245.0060	732.0600	0	1236.6182	735.075
0	20	716.1	1230.6916	728.5992	0	1256.7309	737.5429	0	1243.7112	733.071
0	20	732.7	1235.4575	725.0905	0	1239.3482	723.5854	0	1237.4028	724.337
0	20	749.3	1240.9620	741.5982	0	1262.8011	739.9547	0	1251.8816	740.776
0	20	766.1	1400.6480	739.6456	0	1456.3819	718.0506	0	1428.5149	728.848
0	20	782.7	1439.6175	757.5013	0	1473.2015	730.4606	0	1456.4095	743.980
